ID,geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,go_term
Vitvi04g01389,Vitvi04g01389,6323.597,1.188456,0.07917356,15.01077,6.24E-51,0,GO:0030246
Vitvi16g01907,Vitvi16g01907,1956.902,-1.10104,0.0734925,-14.98167,9.68E-51,0,#N/A
Vitvi07g01653,Vitvi07g01653,89.3208,3.487621,0.2338571,14.91348,2.69E-50,0,GO:0005506
Vitvi10g02181,VviTPS46,180.9063,2.56522,0.1726821,14.85516,6.44E-50,0,GO:0010333
Vitvi13g00169,Vitvi13g00169,94.89215,3.074983,0.2072852,14.83455,8.76E-50,0,GO:0005506
Vitvi04g00139,Vitvi04g00139,255.2282,2.325387,0.1572076,14.79183,1.65E-49,0,#N/A
Vitvi03g00033,Vitvi03g00033,471.7466,1.495762,0.1011354,14.7897,1.71E-49,0,GO:0015297
Vitvi05g02238,Vitvi05g02238,1688.157,-2.04209,0.1380915,-14.78795,1.75E-49,0,#N/A
Vitvi02g00429,Vitvi02g00429,575.4192112,1.537359828,0.104134213,14.76325394,2.53E-49,0,#N/A
Vitvi07g01657,Vitvi07g01657,119.2401,4.028489,0.2729214,14.76062,2.63E-49,0,GO:0005506
Vitvi03g00304,Vitvi03g00304,4073.116,-1.748945,0.1185274,-14.75562,2.83E-49,0,GO:0005978
Vitvi06g01315,Vitvi06g01315,1255.912,1.267343,0.08630648,14.68422,8.14E-49,0,GO:0030001
Vitvi09g00184,Vitvi09g00184,1297.845,1.82032,0.1243047,14.64402,1.47E-48,0,GO:0004672
Vitvi19g02040,Vitvi19g02040,223.7125,3.767352,0.257678,14.62039,2.08E-48,0,#N/A
Vitvi14g01808,Vitvi14g01808,279.9434,3.470872,0.2388873,14.52933,7.90E-48,0,GO:0004601
Vitvi05g01833,Vitvi05g01833,497.3935,-1.590903,0.1095187,-14.52631,8.26E-48,0,#N/A
Vitvi13g02175,Vitvi13g02175,305.3311,1.575417,0.1087332,14.48883,1.43E-47,0,#N/A
Vitvi01g00710,Vitvi01g00710,1289.256679,1.451234725,0.100574408,14.42946329,3.38E-47,0,GO:0004650
Vitvi07g00350,Vitvi07g00350,55.40883,5.087905,0.3527272,14.42448,3.63E-47,0,GO:0004857
Vitvi13g02110,Vitvi13g02110,407.5633,-1.483905,0.1029192,-14.41815,3.98E-47,0,#N/A
Vitvi09g01302,Vitvi09g01302,623.0235,1.112563,0.07720335,14.41082,4.42E-47,0,#N/A
Vitvi04g00328,Vitvi04g00328,902.4737,1.09437,0.07632073,14.33909,1.25E-46,0,GO:0003824
Vitvi05g01940,Vitvi05g01940,1327.119,3.206739,0.2253886,14.2276,6.18E-46,0,#N/A
Vitvi19g02039,Vitvi19g02039,18707.81,3.950831,0.2781313,14.20492,8.54E-46,0,#N/A
Vitvi16g00875,Vitvi16g00875,461.7943,1.3575,0.09565105,14.19221,1.02E-45,0,GO:0004560
Vitvi01g01030,Vitvi01g01030,694.7684662,1.662925067,0.117271966,14.18007327,1.22E-45,0,GO:0009664
Vitvi12g00354,Vitvi12g00354,8890.006,-1.447383,0.1022639,-14.15341,1.78E-45,0,#N/A
Vitvi10g01678,Vitvi10g01678,843.4779,-1.769955,0.1251234,-14.14568,1.99E-45,0,#N/A
Vitvi04g00991,Vitvi04g00991,285.7879,1.897363,0.1342996,14.12783,2.56E-45,0,#N/A
Vitvi06g01398,Vitvi06g01398,3008.117,1.507627,0.1069095,14.1019,3.70E-45,0,#N/A
Vitvi04g00837,Vitvi04g00837,145.0948,1.799163,0.1280749,14.04774,7.95E-45,0,GO:0003677
Vitvi16g00713,Vitvi16g00713,2224.07,1.879861,0.1340878,14.01963,1.18E-44,0,GO:0004564
Vitvi19g00084,VviTPS21,498.9769,4.145238,0.2956961,14.01857,1.20E-44,0,GO:0010333
Vitvi18g01133,Vitvi18g01133,23390.91,1.003332,0.07170191,13.9931,1.72E-44,0,GO:0005524
Vitvi11g00398,Vitvi11g00398,2394.265,1.796542,0.1289527,13.93179,4.06E-44,0,GO:0005524
Vitvi10g00523,Vitvi10g00523,345.3244,2.140208,0.1536489,13.92921,4.21E-44,0,GO:0016788
Vitvi11g01075,Vitvi11g01075,173.1712,2.182922,0.157081,13.89679,6.62E-44,0,GO:0006812
Vitvi10g01681,Vitvi10g01681,339.5365,-2.447997,0.1763841,-13.87878,8.52E-44,0,#N/A
Vitvi12g01976,Vitvi12g01976,401.0172,2.156072,0.1553886,13.87536,8.93E-44,0,GO:0005524
Vitvi13g01933,Vitvi13g01933,238.8959,-2.751573,0.1983369,-13.87323,9.20E-44,0,#N/A
Vitvi14g02637,Vitvi14g02637,11273.15,-1.208937,0.08715464,-13.87117,9.47E-44,0,#N/A
Vitvi07g01929,Vitvi07g01929,2745.135,1.309359,0.0945852,13.84317,1.40E-43,0,GO:0003677
Vitvi10g00674,Vitvi10g00674,3861.697,-1.018546,0.07362671,-13.83392,1.59E-43,0,#N/A
Vitvi18g00144,Vitvi18g00144,2482.261,-1.094768,0.07920485,-13.82199,1.88E-43,0,GO:0003824
Vitvi07g02251,Vitvi07g02251,666.4351,-1.123848,0.08144924,-13.79813,2.62E-43,0,GO:0046983
Vitvi06g01540,Vitvi06g01540,135.0106,2.520438,0.1826958,13.79582,2.70E-43,0,#N/A
Vitvi10g00685,Vitvi10g00685,78.41807,2.395684,0.1742251,13.75051,5.06E-43,0,GO:0016491
Vitvi08g01641,Vitvi08g01641,1972.749,-1.021005,0.07430594,-13.74055,5.80E-43,0,#N/A
Vitvi19g00306,VviMYB145,87.99694,3.588846,0.2613397,13.73249,6.49E-43,0,GO:0003677
Vitvi10g01029,Vitvi10g01029,3423.785,1.17953,0.08592106,13.72807,6.89E-43,0,GO:0016491
Vitvi16g00717,Vitvi16g00717,59.80765,3.110525,0.2272875,13.68542,1.24E-42,0,GO:0004857
Vitvi19g00145,Vitvi19g00145,799.6966,1.396758,0.1022529,13.65984,1.76E-42,0,GO:0016021
Vitvi13g01074,Vitvi13g01074,189.4889,1.945346,0.1424564,13.65573,1.87E-42,0,#N/A
Vitvi18g01167,Vitvi18g01167,461.5448,1.908793,0.1402156,13.61327,3.34E-42,0,GO:0055114
Vitvi03g01173,Vitvi03g01173,470.4463,1.390915,0.1022296,13.6058,3.70E-42,0,GO:0003824
Vitvi18g00390,Vitvi18g00390,98.0685,2.540504,0.1872718,13.56587,6.38E-42,0,GO:0005515
Vitvi14g01641,Vitvi14g01641,188.2994,2.160391,0.1596415,13.53277,1.00E-41,0,#N/A
Vitvi07g01394,Vitvi07g01394,132.0347,2.245533,0.1661288,13.51682,1.24E-41,0,GO:0016758
Vitvi13g02129,Vitvi13g02129,88.90115,4.092557,0.3058039,13.38294,7.61E-41,0,GO:0016788
Vitvi04g00121,Vitvi04g00121,394.0263,1.47266,0.1101537,13.36913,9.16E-41,0,#N/A
Vitvi05g01938,Vitvi05g01938,666.7848,2.768453,0.2076605,13.33163,1.52E-40,0,#N/A
Vitvi02g00226,Vitvi02g00226,1728.803943,-1.620076006,0.121842407,-13.29648715,2.43E-40,0,GO:0005506
Vitvi13g00255,Vitvi13g00255,3617.601,1.948327,0.1466736,13.28342,2.89E-40,0,GO:0015267
Vitvi09g00373,Vitvi09g00373,644.1975,1.198989,0.0904187,13.26041,3.93E-40,0,GO:0003777
Vitvi11g00712,Vitvi11g00712,458.2368,1.806915,0.1362922,13.25765,4.07E-40,0,GO:0004185
Vitvi04g00517,Vitvi04g00517,331.3543,1.687644,0.127377,13.2492,4.56E-40,0,#N/A
Vitvi15g00704,Vitvi15g00704,615.8843,1.679535,0.1267837,13.24725,4.68E-40,0,GO:0030599
Vitvi13g01932,Vitvi13g01932,1389.989,-1.422326,0.1074856,-13.23271,5.68E-40,0,#N/A
Vitvi18g02928,Vitvi18g02928,83.11306,2.851273,0.21661,13.16316,1.43E-39,0,GO:0005507
Vitvi02g00091,Vitvi02g00091,747.7627953,1.030404141,0.078310858,13.1578706,1.53E-39,0,GO:0004672
Vitvi12g01876,Vitvi12g01876,293.2461,2.659622,0.2024367,13.13804,1.99E-39,0,GO:0045735
Vitvi08g00656,Vitvi08g00656,184.1171,2.26507,0.1724626,13.13368,2.11E-39,0,GO:0016491
Vitvi05g01650,Vitvi05g01650,481.8047,1.600105,0.1220705,13.10804,2.96E-39,0,GO:0016758
Vitvi13g01337,Vitvi13g01337,1664.966,2.6457,0.2018791,13.10537,3.07E-39,0,#N/A
Vitvi07g00242,Vitvi07g00242,262.8788,2.126512,0.162816,13.06082,5.51E-39,0,GO:0004499
Vitvi13g00004,Vitvi13g00004,57.81719,-2.678053,0.2052291,-13.04909,6.43E-39,0,GO:0005506
Vitvi12g00462,Vitvi12g00462,108.7848,2.440912,0.1882553,12.96597,1.91E-38,0,#N/A
Vitvi07g01739,Vitvi07g01739,885.5093,1.568416,0.1209803,12.96423,1.95E-38,0,#N/A
Vitvi00g00794,Vitvi00g00794,36.93137727,4.025423593,0.310615998,12.95948571,2.08E-38,0,#N/A
Vitvi11g00371,Vitvi11g00371,5388.308,1.131565,0.08749333,12.93316,2.93E-38,0,#N/A
Vitvi04g02125,Vitvi04g02125,811.0991,3.017773,0.2340513,12.89364,4.89E-38,0,GO:0008168
Vitvi07g01733,Vitvi07g01733,456.1457,1.088744,0.08444854,12.8924,4.97E-38,0,GO:0006629
Vitvi16g00890,Vitvi16g00890,3606.474,-1.095276,0.08497832,-12.88889,5.20E-38,0,GO:0016491
Vitvi05g00089,Vitvi05g00089,346.0153,2.133989,0.1656891,12.87948,5.87E-38,0,GO:0004553
Vitvi06g01057,Vitvi06g01057,281.5208,1.472145,0.1144334,12.86465,7.12E-38,0,GO:0004672
Vitvi03g01724,Vitvi03g01724,544.5871,1.251342,0.09736797,12.85168,8.42E-38,0,#N/A
Vitvi03g00780,Vitvi03g00780,2876.767,1.014814,0.07911997,12.82627,1.17E-37,0,GO:0004506
Vitvi18g02926,Vitvi18g02926,89.8749,3.420544,0.2672703,12.79807,1.68E-37,0,GO:0005507
Vitvi14g00059,Vitvi14g00059,848.7648,1.417847,0.110807,12.79565,1.73E-37,0,GO:0016788
Vitvi05g02249,Vitvi05g02249,307.5462,2.920514,0.2282642,12.79445,1.76E-37,0,GO:0004568
Vitvi04g00454,Vitvi04g00454,726.1053,-1.359283,0.1067665,-12.73136,3.96E-37,0,GO:0016787
Vitvi06g00962,Vitvi06g00962,357.0951,1.206141,0.09481097,12.72153,4.49E-37,0,GO:0004553
Vitvi01g00258,Vitvi01g00258,740.3908965,1.321847647,0.103982515,12.71221076,5.06E-37,0,#N/A
Vitvi18g00397,Vitvi18g00397,466.4319,-1.082711,0.08516984,-12.71238,5.05E-37,0,GO:0016021
Vitvi10g01107,Vitvi10g01107,418.7658,2.036042,0.1602485,12.70553,5.51E-37,0,GO:0006629
Vitvi17g00025,Vitvi17g00025,128.0701,2.487924,0.1961086,12.68646,7.03E-37,0,GO:0003700
Vitvi08g01523,Vitvi08g01523,2189.797,1.167644,0.09208302,12.68034,7.60E-37,0,#N/A
Vitvi07g01749,Vitvi07g01749,2065.589,1.165505,0.09204943,12.66173,9.64E-37,0,GO:0003700
Vitvi09g01036,Vitvi09g01036,346.1822,1.530583,0.1211063,12.63834,1.30E-36,0,GO:0008033
Vitvi02g00303,Vitvi02g00303,4099.336038,1.681645867,0.133471612,12.59927745,2.13E-36,0,GO:0005506
Vitvi08g00822,Vitvi08g00822,284.854,1.493644,0.1185799,12.5961,2.22E-36,0,GO:0004601
Vitvi10g02300,Vitvi10g02300,711.9002,-1.085845,0.08631287,-12.58033,2.71E-36,0,GO:0004252
Vitvi13g00829,Vitvi13g00829,130.8357,-1.840969,0.146367,-12.57776,2.80E-36,0,GO:0016788
Vitvi02g00250,Vitvi02g00250,35253.71097,-1.143167019,0.091123176,-12.54529379,4.22E-36,0,GO:0004373
Vitvi14g01439,Vitvi14g01439,432.8474,-1.96308,0.1567277,-12.52542,5.42E-36,0,GO:0005634
Vitvi07g01500,Vitvi07g01500,595.6159,-1.059149,0.08504864,-12.45346,1.34E-35,0,GO:0004672
Vitvi16g00878,Vitvi16g00878,501.6229,1.462785,0.1177288,12.42504,1.91E-35,0,GO:0004252
Vitvi15g01028,Vitvi15g01028,95.43342,2.90038,0.2338552,12.40246,2.53E-35,0,GO:0016788
Vitvi12g01880,Vitvi12g01880,173.3516,3.842995,0.3112505,12.34695,5.06E-35,0,GO:0045735
Vitvi11g00175,Vitvi11g00175,518.7877,1.481335,0.1202998,12.3137,7.64E-35,0,GO:0016491
Vitvi06g00037,Vitvi06g00037,255.3209,1.604964,0.1306505,12.28441,1.10E-34,0,GO:0005515
Vitvi08g01057,Vitvi08g01057,820.6178,-1.086596,0.08852442,-12.27454,1.24E-34,0,#N/A
Vitvi14g01646,Vitvi14g01646,367.207,1.559304,0.1270988,12.26843,1.34E-34,0,#N/A
Vitvi14g00029,Vitvi14g00029,425.6499,1.977346,0.1611735,12.26843,1.34E-34,0,GO:0004190
Vitvi18g02922,Vitvi18g02922,96.06627,3.224777,0.2635346,12.23664,1.98E-34,0,GO:0005507
Vitvi06g00024,Vitvi06g00024,794.3635,-1.121339,0.09164777,-12.23532,2.01E-34,0,GO:0003677
Vitvi18g01175,Vitvi18g01175,398.4251,-1.565128,0.1279545,-12.23191,2.10E-34,0,GO:0004672
Vitvi07g02110,Vitvi07g02110,205.7516,1.946898,0.1592805,12.22308,2.34E-34,0,#N/A
Vitvi02g00021,Vitvi02g00021,98.54547129,-2.415099028,0.19796766,-12.19946245,3.13E-34,0,#N/A
Vitvi18g00731,Vitvi18g00731,296.484,2.393205,0.1984653,12.05856,1.75E-33,0,GO:0005634
Vitvi03g01495,Vitvi03g01495,8120.107,1.539858,0.1280042,12.02975,2.48E-33,0,GO:0003677
Vitvi03g01199,Vitvi03g01199,301.3847,2.620556,0.2179046,12.02616,2.59E-33,0,#N/A
Vitvi14g01874,Vitvi14g01874,353.2875,-1.335427,0.1110944,-12.02065,2.77E-33,0,GO:0016491
Vitvi02g00025,Vitvi02g00025,17416.54028,1.46473534,0.121991874,12.00682714,3.27E-33,0,GO:0005524
Vitvi12g02562,Vitvi12g02562,75.56675,2.46861,0.2059962,11.98377,4.32E-33,0,GO:0004601
Vitvi15g00876,Vitvi15g00876,276.7441,1.649272,0.1376427,11.98227,4.40E-33,0,GO:0046983
Vitvi14g00461,Vitvi14g00461,375.5501,1.723796,0.1446452,11.91741,9.61E-33,0,GO:0000166
Vitvi02g00187,Vitvi02g00187,25572.68486,1.065930443,0.089461216,11.91500067,9.89E-33,0,#N/A
Vitvi04g01309,Vitvi04g01309,157.2183,3.330338,0.2795252,11.91427,9.97E-33,0,GO:0003677
Vitvi08g00945,Vitvi08g00945,857.8563,1.126649,0.09468842,11.89849,1.21E-32,0,GO:0016020
Vitvi10g02216,Vitvi10g02216,872.8275,-1.228618,0.1038742,-11.82795,2.80E-32,0,GO:0045454
Vitvi17g00461,Vitvi17g00461,102.7689,2.862036,0.2421946,11.81709,3.19E-32,0,GO:0008146
Vitvi08g01581,Vitvi08g01581,224.3081,1.72759,0.1462372,11.81362,3.32E-32,0,GO:0016758
Vitvi07g00071,Vitvi07g00071.t01,630.0267,1.412526,0.1196892,11.80162,3.83E-32,0,GO:0016021
Vitvi05g01334,Vitvi05g01334,212.2273,1.831009,0.1553749,11.78446,4.69E-32,0,#N/A
Vitvi07g01247,Vitvi07g01247,429.8861,1.103174,0.09383837,11.75611,6.57E-32,0,GO:0009082
Vitvi02g00709,Vitvi02g00709,264.362,1.543325,0.1312908,11.75501,6.66E-32,0,GO:0046983
Vitvi09g00261,Vitvi09g00261,269.8324,1.61518,0.1383021,11.67864,1.64E-31,0,GO:0005515
Vitvi11g01675,Vitvi11g01675,238.1237,1.632849,0.1401468,11.65099,2.27E-31,0,GO:0005618
Vitvi12g01975,Vitvi12g01975,164.1356,1.936988,0.1662897,11.64827,2.34E-31,0,GO:0005524
Vitvi08g00725,Vitvi08g00725,284.0531,1.421368,0.1220667,11.64419,2.46E-31,0,GO:0008519
Vitvi04g02243,Vitvi04g02243,167.6619,1.506492,0.1294517,11.63748,2.66E-31,0,GO:0004842
Vitvi09g00039,Vitvi09g00039,54.77557,2.416397,0.2087309,11.57661,5.41E-31,0,GO:0016788
Vitvi17g01564,Vitvi17g01564,147.7948,-2.740967,0.2369308,-11.56864,5.94E-31,0,#N/A
Vitvi12g00573,VviTPS34,74.43656,2.175681,0.1882574,11.55695,6.81E-31,0,GO:0010333
Vitvi13g02574,Vitvi13g02574,300.9153,1.358958,0.1176031,11.55545,6.93E-31,0,#N/A
Vitvi05g01583,CHI4D,4465.946,2.247499,0.1946108,11.54868,7.50E-31,0,GO:0004568
Vitvi13g00055,Vitvi13g00055,86.16158,1.841733,0.15948,11.54836,7.52E-31,0,GO:0016491
Vitvi02g00270,Vitvi02g00270,344.9990754,1.205015964,0.10472661,11.50630162,1.23E-30,0,GO:0016491
Vitvi03g00882,Vitvi03g00882,184.0954,1.268473,0.1103306,11.49702,1.37E-30,0,GO:0004672
Vitvi07g00395,Vitvi07g00395,147.3844,1.993625,0.173546,11.48759,1.52E-30,0,GO:0006629
Vitvi12g00342,Vitvi12g00342,167.1617,1.66585,0.1450938,11.48119,1.64E-30,0,GO:0005576
Vitvi12g02659,Vitvi12g02659,170.7482,2.30993,0.2015663,11.4599,2.10E-30,0,GO:0045735
Vitvi01g00284,Vitvi01g00284,121.3205997,2.104987769,0.184148276,11.43093932,2.93E-30,0,GO:0003824
Vitvi06g00096,Vitvi06g00096,797.2403,-1.269191,0.1110872,-11.42518,3.13E-30,0,#N/A
Vitvi14g03084,Vitvi14g03084,582.3082,1.925149,0.1685552,11.42148,3.27E-30,0,#N/A
Vitvi18g00510,Vitvi18g00510,2529.118,4.068963,0.3562597,11.42134,3.27E-30,0,#N/A
Vitvi08g01325,Vitvi08g01325,216.9729,1.581996,0.1386806,11.40748,3.84E-30,0,GO:0016021
Vitvi16g01874,Vitvi16g01874,762.034,1.307436,0.1146487,11.40385,4.00E-30,0,#N/A
Vitvi04g01895,Vitvi04g01895,59.77493,4.047729,0.3550201,11.40141,4.11E-30,0,#N/A
Vitvi13g00120,Vitvi13g00120,151.8402,2.585217,0.227876,11.34484,7.87E-30,0,GO:0004672
Vitvi18g00901,Vitvi18g00901,73.71302,2.119545,0.1868526,11.34341,8.00E-30,0,GO:0046856
Vitvi10g00049,Vitvi10g00049,916.7982,-1.568767,0.1383941,-11.33551,8.75E-30,0,#N/A
Vitvi14g01665,Vitvi14g01665,692.643,1.052841,0.09306618,11.31282,1.13E-29,0,GO:0016788
Vitvi03g01434,Vitvi03g01434,780.0406,1.267694,0.1124751,11.27088,1.83E-29,0,#N/A
Vitvi10g00949,Vitvi10g00949,499.8368,1.061645,0.09427707,11.2609,2.05E-29,0,GO:0004672
Vitvi12g01724,Vitvi12g01724,1504.996,1.275505,0.1136314,11.22493,3.08E-29,0,GO:0016758
Vitvi19g00505,Vitvi19g00505,112.092,2.021299,0.1802023,11.21683,3.37E-29,0,#N/A
Vitvi05g00067,Vitvi05g00067,1440.358,2.194121,0.1957706,11.20761,3.74E-29,0,GO:0004864
Vitvi17g00778,Vitvi17g00778,97.78633,2.496713,0.2234879,11.17158,5.62E-29,0,GO:0003824
Vitvi18g00587,Vitvi18g00587,1573.167,1.172554,0.1050111,11.166,5.98E-29,0,GO:0004672
Vitvi08g01843,Vitvi08g01843,54.27694,2.399161,0.2149713,11.16038,6.37E-29,0,GO:0003677
Vitvi06g00639,Vitvi06g00639,737.3459,1.024939,0.09210894,11.12746,9.22E-29,0,GO:0016021
Vitvi13g02066,Vitvi13g02066,466.5061,1.434983,0.1291416,11.11171,1.10E-28,0,GO:0004185
Vitvi10g00667,Vitvi10g00667,435.5323,-1.522187,0.1370514,-11.10668,1.16E-28,0,GO:0016788
Vitvi03g00586,Vitvi03g00586,88.37493,3.462389,0.3120341,11.09619,1.31E-28,0,#N/A
Vitvi14g02674,Vitvi14g02674,348.8898,-1.329734,0.120081,-11.07364,1.68E-28,0,GO:0003713
Vitvi18g00283,Vitvi18g00283,524.5892,1.336907,0.1208449,11.06299,1.90E-28,0,#N/A
